admin_info,as_top,attrs,badge_info,can_view_contacts,category_id,category_name,category_slug,count_images,details,event_params,fb_view_content_data,guid,id,image_obj,images,images_count,is_boost,is_cv,is_inspected,is_job,is_owner,is_top,labels,message_url,paid_info,price_obj,price_title,region,region_id,region_item_text,region_name,region_parent_name,region_slug,short_description,slug,status,title,title_labels,tops_count,url,user_id
{},False,"[{'name': 'Property size', 'value': 91, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bedrooms'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,6,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_2 መኝታ 91 ካሬ ስፋት
 ➚ወለል 5ኛ ፎቅ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ቪዲዮ በጨለማ ስለተነሳ ነው
 አድራሻ: አያት መቄዶንያ ...",{'listing_options': ['filters']},"{'content_name': 'Furnished 2bdrm Condo in Ayat Mekedonia, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['crQfN5NJo3rnEdCGNLsFqV1Y'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",crQfN5NJo3rnEdCGNLsFqV1Y,2264332,"{'url': 'https://pictures-ethiopia.jijistatic.com/7667371_MzAwLTY2OC0wYmJjNTJhYWY5.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/7667371_MzAwLTY2OC0wYmJjNTJhYWY5.webp', 'center': None, 'size': [300, 668]}]",6,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-2bdrm-condo-in-ayat-mekedonia-yeka-for-rent-crQfN5NJo3rnEdCGNLsFqV1Y.html%3Fpage%3D2%26pos%3D8%26cur_pos%3D8%26ads_per_page%3D13%26ads_count%3D245%26lid%3DG9wBAJhNC7LwIlXa,{},"{'value': 12000, 'view': 'ETB 12,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 12,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_2 መኝታ 91 ካሬ ስፋት
 ➚ወለል 5ኛ ፎቅ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ቪዲዮ በጨለማ ስለተነሳ ነው
 አድራሻ: አያት መቄዶንያ ...",furnished-2bdrm-condo-in-ayat-mekedonia-yeka-for-rent,active,"Furnished 2bdrm Condo in Ayat Mekedonia, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-2bdrm-condo-in-ayat-mekedonia-yeka-for-rent-crQfN5NJo3rnEdCGNLsFqV1Y.html?page=2&pos=8&cur_pos=8&ads_per_page=13&ads_count=245&lid=G9wBAJhNC7LwIlXa,833350
{},False,"[{'name': 'Listing by', 'value': 'Agent', 'unit': None}, {'name': 'Property size', 'value': 61, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bedroom'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,5," የሚከራይ ኮንደሚኒየም 
 ►ባለአንድ መኝታ ቤት 61 ካሬ
 ► ወለል አንደኛ ፎቅ ላይ
 ► ሙሉ ሴራሚክስ የተሰራ
 ► ኪችን ካብኔት እና ቁም-ሳጥን ያለው
 
...",{'listing_options': ['filters']},"{'content_name': 'Furnished 1bdrm Condo in Meri 40/60, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['kzJnQirjraX7llVv1fAZhWof'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",kzJnQirjraX7llVv1fAZhWof,1656775,"{'url': 'https://pictures-ethiopia.jijistatic.com/5632735_MzAwLTY2OC1hZDNlYTYzYTZkLTE.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/5632735_MzAwLTY2OC1hZDNlYTYzYTZkLTE.webp', 'center': None, 'size': [300, 668]}]",5,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-1bdrm-condo-in-meri-40-60-yeka-for-rent-kzJnQirjraX7llVv1fAZhWof.html%3Fpage%3D2%26pos%3D9%26cur_pos%3D9%26ads_per_page%3D13%26ads_count%3D245%26lid%3DG9wBAJhNC7LwIlXa,{},"{'value': 23000, 'view': 'ETB 23,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 23,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka," የሚከራይ ኮንደሚኒየም 
 ►ባለአንድ መኝታ ቤት 61 ካሬ
 ► ወለል አንደኛ ፎቅ ላይ
 ► ሙሉ ሴራሚክስ የተሰራ
 ► ኪችን ካብኔት እና ቁም-ሳጥን ያለው
 
...",furnished-1bdrm-condo-in-meri-40-60-yeka-for-rent,active,"Furnished 1bdrm Condo in Meri 40/60, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-1bdrm-condo-in-meri-40-60-yeka-for-rent-kzJnQirjraX7llVv1fAZhWof.html?page=2&pos=9&cur_pos=9&ads_per_page=13&ads_count=245&lid=G9wBAJhNC7LwIlXa,833350
{},False,"[{'name': 'Property size', 'value': 90, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Semi-Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bedrooms'}, {'name': 'Bathrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bathrooms'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,10,"የሚከራይ ሙሉ ግቢ
 ➚75 ካሬ ስፋት
 ➚የውሃ ታንከር ያለው
 ➚በቂና የመኪና ማቆሚያ ያለው
 ➚የውስጥም የውጭም መታጠቢያ ቤት አለ
 አድራሻ: አያት...",{'listing_options': ['filters']},"{'content_name': '2bdrm Condo in Ayat 49, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['oUmPnP2oCD5IWGs7NQ3Ocm7Y'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",oUmPnP2oCD5IWGs7NQ3Ocm7Y,2277332,"{'url': 'https://pictures-ethiopia.jijistatic.com/7667575_MzAwLTY2OC0xMDQ4OWQ4YzZm.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/7667575_MzAwLTY2OC0xMDQ4OWQ4YzZm.webp', 'center': None, 'size': [300, 668]}]",10,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2F2bdrm-condo-in-ayat-49-yeka-for-rent-oUmPnP2oCD5IWGs7NQ3Ocm7Y.html%3Fpage%3D2%26pos%3D10%26cur_pos%3D10%26ads_per_page%3D13%26ads_count%3D245%26lid%3DG9wBAJhNC7LwIlXa,{},"{'value': 27000, 'view': 'ETB 27,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 27,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ሙሉ ግቢ
 ➚75 ካሬ ስፋት
 ➚የውሃ ታንከር ያለው
 ➚በቂና የመኪና ማቆሚያ ያለው
 ➚የውስጥም የውጭም መታጠቢያ ቤት አለ
 አድራሻ: አያት...",2bdrm-condo-in-ayat-49-yeka-for-rent,active,"2bdrm Condo in Ayat 49, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/2bdrm-condo-in-ayat-49-yeka-for-rent-oUmPnP2oCD5IWGs7NQ3Ocm7Y.html?page=2&pos=10&cur_pos=10&ads_per_page=13&ads_count=245&lid=G9wBAJhNC7LwIlXa,833350
{},False,"[{'name': 'Property size', 'value': 85, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bedrooms'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,5,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_2 መኝታ 85 ካሬ ስፋት
 ➚ወለል መሬት ላይ
 ➚መሉ ሴራሚክስ የተሰራ
 ሁሉም ቤተ-ዕምነቶች በቅርብ አሉ
 ት/ቤት የመንግስትም...",{'listing_options': ['filters']},"{'content_name': 'Furnished 2bdrm Condo in Ayat Mekedonia, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['zTxYl3OKfM563WzKZgPmaL5n'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",zTxYl3OKfM563WzKZgPmaL5n,2326742,"{'url': 'https://pictures-ethiopia.jijistatic.com/7834966_MzAwLTY2OC02MjBkMmIzOGUz.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/7834966_MzAwLTY2OC02MjBkMmIzOGUz.webp', 'center': None, 'size': [300, 668]}]",5,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-2bdrm-condo-in-ayat-mekedonia-yeka-for-rent-zTxYl3OKfM563WzKZgPmaL5n.html%3Fpage%3D2%26pos%3D11%26cur_pos%3D11%26ads_per_page%3D13%26ads_count%3D245%26lid%3DG9wBAJhNC7LwIlXa,{},"{'value': 14000, 'view': 'ETB 14,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 14,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_2 መኝታ 85 ካሬ ስፋት
 ➚ወለል መሬት ላይ
 ➚መሉ ሴራሚክስ የተሰራ
 ሁሉም ቤተ-ዕምነቶች በቅርብ አሉ
 ት/ቤት የመንግስትም...",furnished-2bdrm-condo-in-ayat-mekedonia-yeka-for-rent,active,"Furnished 2bdrm Condo in Ayat Mekedonia, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-2bdrm-condo-in-ayat-mekedonia-yeka-for-rent-zTxYl3OKfM563WzKZgPmaL5n.html?page=2&pos=11&cur_pos=11&ads_per_page=13&ads_count=245&lid=G9wBAJhNC7LwIlXa,833350
{},False,"[{'name': 'Property size', 'value': 86, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bedrooms'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,6,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_2 መኝታ 76 ካሬ ስፋት
 ➚ወለል 2ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
 
 አድራሻ: አያት 49,...",{'listing_options': ['filters']},"{'content_name': 'Furnished 2bdrm Condo in Ayat 49, 40/60, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['4ZlyD8iyf8NOPArw9pLzXv8r'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",4ZlyD8iyf8NOPArw9pLzXv8r,2015010,"{'url': 'https://pictures-ethiopia.jijistatic.com/6802213_MzAwLTY2OC0wMDU1MTZhYzM5.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/6802213_MzAwLTY2OC0wMDU1MTZhYzM5.webp', 'center': None, 'size': [300, 668]}]",6,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-2bdrm-condo-in-ayat-49-40-60-yeka-for-rent-4ZlyD8iyf8NOPArw9pLzXv8r.html%3Fpage%3D2%26pos%3D12%26cur_pos%3D12%26ads_per_page%3D13%26ads_count%3D245%26lid%3DG9wBAJhNC7LwIlXa,{},"{'value': 20000, 'view': 'ETB 20,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 20,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_2 መኝታ 76 ካሬ ስፋት
 ➚ወለል 2ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
 
 አድራሻ: አያት 49,...",furnished-2bdrm-condo-in-ayat-49-40-60-yeka-for-rent,active,"Furnished 2bdrm Condo in Ayat 49, 40/60, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-2bdrm-condo-in-ayat-49-40-60-yeka-for-rent-4ZlyD8iyf8NOPArw9pLzXv8r.html?page=2&pos=12&cur_pos=12&ads_per_page=13&ads_count=245&lid=G9wBAJhNC7LwIlXa,833350
{},False,"[{'name': 'Property size', 'value': 88, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bedrooms'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,9,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ-2 መኝታ 88 ካሬ ስፋት
 ➚ወለል 2ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
 ➚ቁም-ሳጥን የገባለት 
...",{'listing_options': ['filters']},"{'content_name': 'Furnished 2bdrm Condo in Ayat 49, 40/60, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['hHrAIiiH4faqR2xcvM8W4Qah'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",hHrAIiiH4faqR2xcvM8W4Qah,1907176,"{'url': 'https://pictures-ethiopia.jijistatic.com/6456929_MzAwLTY2OC0xOTY0OTQzMjYx.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/6456929_MzAwLTY2OC0xOTY0OTQzMjYx.webp', 'center': None, 'size': [300, 668]}]",9,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-2bdrm-condo-in-ayat-49-40-60-yeka-for-rent-hHrAIiiH4faqR2xcvM8W4Qah.html%3Fpage%3D2%26pos%3D13%26cur_pos%3D13%26ads_per_page%3D13%26ads_count%3D245%26lid%3DG9wBAJhNC7LwIlXa,{},"{'value': 21000, 'view': 'ETB 21,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 21,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ-2 መኝታ 88 ካሬ ስፋት
 ➚ወለል 2ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
 ➚ቁም-ሳጥን የገባለት 
...",furnished-2bdrm-condo-in-ayat-49-40-60-yeka-for-rent,active,"Furnished 2bdrm Condo in Ayat 49, 40/60, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-2bdrm-condo-in-ayat-49-40-60-yeka-for-rent-hHrAIiiH4faqR2xcvM8W4Qah.html?page=2&pos=13&cur_pos=13&ads_per_page=13&ads_count=245&lid=G9wBAJhNC7LwIlXa,833350
{},False,"[{'name': 'Property size', 'value': 81, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bedrooms'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,5,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_2 መኝታ 81 ካሬ ስፋት
 ➚ወለል መሬት ላይ
 ➚መሉ ሴራሚክስ የተሰራ
 ሁሉም ቤተ-ዕምነቶች በቅርብ አሉ
 ት/ቤት የመንግስትም...",{'listing_options': ['filters']},"{'content_name': 'Furnished 2bdrm Condo in Ayat Mekedonia, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['6fY3a43SilcNcvilcHtDugcX'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",6fY3a43SilcNcvilcHtDugcX,2326745,"{'url': 'https://pictures-ethiopia.jijistatic.com/7834989_MzAwLTY2OC0zMjI5ZTVmNzVl.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/7834989_MzAwLTY2OC0zMjI5ZTVmNzVl.webp', 'center': None, 'size': [300, 668]}]",5,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-2bdrm-condo-in-ayat-mekedonia-yeka-for-rent-6fY3a43SilcNcvilcHtDugcX.html%3Fpage%3D3%26pos%3D1%26cur_pos%3D1%26ads_per_page%3D13%26ads_count%3D245%26lid%3D2_Xv8uehyv-jlE57,{},"{'value': 15000, 'view': 'ETB 15,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 15,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_2 መኝታ 81 ካሬ ስፋት
 ➚ወለል መሬት ላይ
 ➚መሉ ሴራሚክስ የተሰራ
 ሁሉም ቤተ-ዕምነቶች በቅርብ አሉ
 ት/ቤት የመንግስትም...",furnished-2bdrm-condo-in-ayat-mekedonia-yeka-for-rent,active,"Furnished 2bdrm Condo in Ayat Mekedonia, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-2bdrm-condo-in-ayat-mekedonia-yeka-for-rent-6fY3a43SilcNcvilcHtDugcX.html?page=3&pos=1&cur_pos=1&ads_per_page=13&ads_count=245&lid=2_Xv8uehyv-jlE57,833350
{},False,"[{'name': 'Property size', 'value': 110, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 3, 'unit': None, 'semantic_value': '3 bedrooms'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,9,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_3 መኝታ 110 ካሬ ስፋት
 ➚ወለል 2ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
 ➚ሁሉም መኝታ...",{'listing_options': ['filters']},"{'content_name': 'Furnished 3bdrm Condo in Ayat Mekedonia, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['djD5X0eO6MZKDVkWHtdgzuit'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",djD5X0eO6MZKDVkWHtdgzuit,2236160,"{'url': 'https://pictures-ethiopia.jijistatic.com/7528058_MzAwLTY2OC1hZGNjMWMzNTIz.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/7528058_MzAwLTY2OC1hZGNjMWMzNTIz.webp', 'center': None, 'size': [300, 668]}]",9,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-3bdrm-condo-in-ayat-mekedonia-yeka-for-rent-djD5X0eO6MZKDVkWHtdgzuit.html%3Fpage%3D3%26pos%3D2%26cur_pos%3D2%26ads_per_page%3D13%26ads_count%3D245%26lid%3D2_Xv8uehyv-jlE57,{},"{'value': 18000, 'view': 'ETB 18,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 18,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_3 መኝታ 110 ካሬ ስፋት
 ➚ወለል 2ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
 ➚ሁሉም መኝታ...",furnished-3bdrm-condo-in-ayat-mekedonia-yeka-for-rent,active,"Furnished 3bdrm Condo in Ayat Mekedonia, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-3bdrm-condo-in-ayat-mekedonia-yeka-for-rent-djD5X0eO6MZKDVkWHtdgzuit.html?page=3&pos=2&cur_pos=2&ads_per_page=13&ads_count=245&lid=2_Xv8uehyv-jlE57,833350
{},False,"[{'name': 'Property size', 'value': 81, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bedrooms'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,8,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_2 መኝታ 81 ካሬ ስፋት
 ➚ወለል 4ኛ ፍቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
 ➚ቁም-ሳጥን የገባለት 
...",{'listing_options': ['filters']},"{'content_name': 'Furnished 2bdrm Condo in Ayat Mekedonia(Kibr, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['gehohSE4GePAzHAz8rNEB6Hc'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",gehohSE4GePAzHAz8rNEB6Hc,2090559,"{'url': 'https://pictures-ethiopia.jijistatic.com/7046743_MzAwLTY2OC1lMGM1OWFhMzBk.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/7046743_MzAwLTY2OC1lMGM1OWFhMzBk.webp', 'center': None, 'size': [300, 668]}]",8,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-2bdrm-condo-in-ayat-mekedonia-kibr-yeka-for-rent-gehohSE4GePAzHAz8rNEB6Hc.html%3Fpage%3D3%26pos%3D3%26cur_pos%3D3%26ads_per_page%3D13%26ads_count%3D245%26lid%3D2_Xv8uehyv-jlE57,{},"{'value': 13000, 'view': 'ETB 13,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 13,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_2 መኝታ 81 ካሬ ስፋት
 ➚ወለል 4ኛ ፍቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
 ➚ቁም-ሳጥን የገባለት 
...",furnished-2bdrm-condo-in-ayat-mekedonia-kibr-yeka-for-rent,active,"Furnished 2bdrm Condo in Ayat Mekedonia(Kibr, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-2bdrm-condo-in-ayat-mekedonia-kibr-yeka-for-rent-gehohSE4GePAzHAz8rNEB6Hc.html?page=3&pos=3&cur_pos=3&ads_per_page=13&ads_count=245&lid=2_Xv8uehyv-jlE57,833350
{},False,"[{'name': 'Property size', 'value': 81, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bedrooms'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,7,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_2 መኝታ 81 ካሬ ስፋት
 ➚ወለል 3ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
 
 አድራሻ አያት...",{'listing_options': ['filters']},"{'content_name': 'Furnished 2bdrm Condo in Ayat Mekedonia, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['66pnbVcDbNzjt6nRh6ERE8aT'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",66pnbVcDbNzjt6nRh6ERE8aT,2238216,"{'url': 'https://pictures-ethiopia.jijistatic.com/7535085_MzAwLTY2OC04ZjkxMTMwMjc0.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/7535085_MzAwLTY2OC04ZjkxMTMwMjc0.webp', 'center': None, 'size': [300, 668]}]",7,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-2bdrm-condo-in-ayat-mekedonia-yeka-for-rent-66pnbVcDbNzjt6nRh6ERE8aT.html%3Fpage%3D3%26pos%3D4%26cur_pos%3D4%26ads_per_page%3D13%26ads_count%3D245%26lid%3D2_Xv8uehyv-jlE57,{},"{'value': 14000, 'view': 'ETB 14,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 14,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_2 መኝታ 81 ካሬ ስፋት
 ➚ወለል 3ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
 
 አድራሻ አያት...",furnished-2bdrm-condo-in-ayat-mekedonia-yeka-for-rent,active,"Furnished 2bdrm Condo in Ayat Mekedonia, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-2bdrm-condo-in-ayat-mekedonia-yeka-for-rent-66pnbVcDbNzjt6nRh6ERE8aT.html?page=3&pos=4&cur_pos=4&ads_per_page=13&ads_count=245&lid=2_Xv8uehyv-jlE57,833350
